시설명,카테고리,시군구,위도,경도
광주TNR동물병원,동물병원,광주시,37.41734393,127.275027
광주TNR동물병원 초월점,동물병원,광주시,37.41589578,127.276164
교하동물병원,동물병원,파주시,37.75806075,126.768523
교하제일약국,동물약국,파주시,37.72613495,126.717771
구갈레스피아반려견놀이터,여행지,용인시,37.26682449,127.131244
구갈온누리동물약국,동물약국,용인시,37.28059881,127.112485
구둔역 폐역,여행지,양평군,37.43741855,127.688846
구드,반려동물용품,성남시,37.44056255,127.177484
구룡공원,여행지,안산시,37.30822207,126.860503
구르몽,미용,부천시,37.47016504,126.797005
구름약국,동물약국,고양시,37.66135831,126.74891
구리365재인약국,동물약국,구리시,37.59154616,127.142819
구리동물병원,동물병원,구리시,37.59799265,127.143051
구리아트홀,문예회관,구리시,37.59555001,127.129853
구리역공원,여행지,구리시,37.60236014,127.141687
구리한강시민공원,여행지,구리시,37.57447848,127.132863
구멍가개,반려동물용품,평택시,36.9927105,127.097525
구미가당기다,반려동물용품,광명시,37.45083546,126.891866
구생약국,동물약국,부천시,37.52587743,126.821563
구성동물병원,동물병원,용인시,37.30098332,127.106773
구세약국,동물약국,부천시,37.48208545,126.791611
구세약국,동물약국,평택시,36.99196129,127.101023
구인약국,동물약국,수원시,37.30108229,127.015443
구자동동물병원,동물병원,과천시,37.42815817,126.99356
구하우스,미술관,양평군,37.60305157,127.351144
국립625전쟁납북자기념관,박물관,파주시,37.88897896,126.743209
국립수목원 산림박물관,박물관,포천시,37.75952331,127.168995
국립여성사전시관,박물관,고양시,37.63581557,126.834035
국립축산과학원 축산자원개발부 동물병원,동물병원,평택시,36.94794555,127.096366
국립현대미술관 과천관,미술관,과천시,37.43100343,127.01993
국민약국,동물약국,의정부시,37.74865738,127.044859
국민약국,동물약국,의정부시,37.75582182,127.113572
국수약국,동물약국,양평군,37.5138416,127.401473
국제동물병원,동물병원,화성시,37.20856967,126.813201
국제약국,동물약국,의정부시,37.74206689,127.047164
국진약국,동물약국,양주시,37.89729756,126.976534
국희약국,동물약국,안산시,37.29729251,126.84997
군포굿닥터동물병원,동물병원,군포시,37.34607387,126.945595
군포문화예술회관,문예회관,군포시,37.36577234,126.927483
군포유약국,동물약국,군포시,37.35318617,126.946647
군포자연약국,동물약국,군포시,37.31567968,126.923652
굿닥터동물병원,동물병원,안양시,37.4066175,126.970396
굿모닝 동물약국,동물약국,수원시,37.28940314,127.000854
굿모닝동물병원,동물병원,시흥시,37.34447692,126.785284
굿모닝동물병원,동물병원,용인시,37.23350453,127.211306
굿모닝약국,동물약국,김포시,37.64571247,126.625422
굿모닝약국,동물약국,남양주시,37.64939553,127.141274
굿모닝약국,동물약국,광주시,37.41605965,127.247964
굿모닝약국,동물약국,안양시,37.39135166,126.950431
굿모닝약국,동물약국,부천시,37.50406471,126.763949
굿모닝약국,동물약국,의왕시,37.32076964,126.950889
굿모닝약국,동물약국,용인시,37.30030411,127.107284
굿모닝약국,동물약국,안성시,37.00774075,127.267622
굿모닝온누리약국,동물약국,시흥시,37.36798689,126.812257
굿모닝온누리약국,동물약국,군포시,37.34629897,126.94487
굿모닝퍼피,반려동물용품,시흥시,37.44583575,126.802044
굿모닝펫미용,미용,고양시,37.63999301,126.832845
굿모닝하우스 펜션,펜션,가평군,37.82977532,127.434745
굿보이펫,미용,수원시,37.27304659,126.952713
굿프랜드,반려동물용품,파주시,37.77999386,126.724454
권선그린약국,동물약국,수원시,37.25076956,127.023086
권씨밀레,반려동물용품,구리시,37.63858499,127.123273
권약국,동물약국,파주시,37.72466214,126.711075
귀여운동물병원,동물병원,수원시,37.27838578,127.032673
귀족동물병원,동물병원,수원시,37.29280646,127.01023
그날간식,반려동물용품,의정부시,37.74845262,127.034617
그냥가개,반려동물용품,고양시,37.63013224,126.870437
그네애견카페,카페,남양주시,37.63360521,127.304786
그녀의펫살롱,미용,군포시,37.31624103,126.924232
그라운독,카페,남양주시,37.7356138,127.186047
그랜드 동물병원,동물병원,고양시,37.67071006,126.758114
그랜드 약국,동물약국,화성시,37.19967963,127.07211
그랜드24시동물병원,동물병원,광주시,37.41450783,127.251885
그랜드동물병원,동물병원,광주시,37.41450783,127.251885
그랜드동물병원,동물병원,군포시,37.35294287,126.945224
그랜드약국,동물약국,안산시,37.31846196,126.837224
그랜드약국,동물약국,용인시,37.2362879,127.203771
그랜드유원지,여행지,양주시,37.71402632,126.953278
그레이동물의료센터,동물병원,성남시,37.4722439,127.14295
그레이스약국,동물약국,파주시,37.725103,126.717738
그레이스온누리약국,동물약국,고양시,37.62330562,126.836528
그레이캐슬펜션,펜션,양주시,37.74206533,126.95322
그레이트 동물병원,동물병원,성남시,37.36318451,127.113803
그루머연우,미용,고양시,37.67621788,126.751556
그루멍,미용,파주시,37.73080976,126.748051
그루메이트,미용,수원시,37.29370911,127.0714
그루몽,미용,안산시,37.3132281,126.827658
그루미 시옷,미용,김포시,37.64989074,126.640002
그루밍단,미용,성남시,37.36300918,127.106533
그루밍데이,미용,고양시,37.63760409,126.787762
그루밍독스,미용,화성시,37.18096876,127.126137
그루밍라운지,미용,용인시,37.27792255,127.105633
그루밍세라,미용,수원시,37.30316037,126.974324
그루밍솔루션 삼송점,미용,고양시,37.65296552,126.899134
그루밍스팟,미용,용인시,37.32577565,127.114934
그루밍아지,미용,남양주시,37.60053184,127.172921
그루밍애견미용,미용,고양시,37.62120692,126.819331
그루밍토리,미용,광주시,37.41584778,127.258378
그루밍포유,미용,의정부시,37.74669467,127.095259
그루터기 동물병원,동물병원,김포시,37.60210011,126.721159
그루터기약국,동물약국,김포시,37.63221619,126.707215
그룸,미용,김포시,37.68271991,126.62061
그룸스빌,미용,평택시,37.08711337,127.053654
그룸앤먼치,미용,성남시,37.46676779,127.142159
그린그라스,카페,성남시,37.38076381,127.045785
그린동물병원,동물병원,수원시,37.30559994,126.993953
그린동물병원,동물병원,화성시,37.28291611,126.819041
그린듯이 아름다운,펜션,가평군,37.90861481,127.380467
그린메디약국,동물약국,부천시,37.51928685,126.804523
그린약국,동물약국,고양시,37.70890581,126.902887
그린약국,동물약국,하남시,37.54300161,127.198718
그린약국,동물약국,성남시,37.38964776,127.090698
그린약국,동물약국,수원시,37.28957263,127.001038
그린약국,동물약국,오산시,37.14797554,127.068274
그린온누리약국,동물약국,남양주시,37.62293634,127.153451
그린축산동물병원,동물병원,여주시,37.29888791,127.627994
그린탑약국,동물약국,성남시,37.41315995,127.129287
그린팜중앙약국,동물약국,수원시,37.30907084,126.994286
그린펫,반려동물용품,고양시,37.69898654,126.82161
그린펫동물병원,동물병원,안산시,37.31463824,126.83263
그린프라자약국,동물약국,안양시,37.37252424,126.958194
그린프라자약국,동물약국,수원시,37.28226563,126.994654
근현대사미술관담다,미술관,용인시,37.27496827,127.146679
글램핑코리아 양주애견점,펜션,양주시,37.77384124,126.96138
글로리펫,반려동물용품,남양주시,37.7388884,127.231281
금강동물병원,동물병원,광주시,37.41567718,127.256655
금강약국,동물약국,남양주시,37.71512477,127.197819
금강약국,동물약국,하남시,37.53790143,127.204309
금곡중앙동물약국,동물약국,남양주시,37.63427093,127.207668
금곡프라자 약국,동물약국,성남시,37.36278441,127.114507
금광동물병원,동물병원,성남시,37.45047633,127.158992
금릉동물의료센터,동물병원,파주시,37.75165485,126.768273
금사참약국,동물약국,여주시,37.39202867,127.53421
금산헤르쯔 동물병원,동물병원,성남시,37.36998628,127.123663
금성종합사료 성석점,반려동물용품,고양시,37.7070023,126.782915
금오동물병원,동물병원,의정부시,37.75152055,127.069881
금오보령약국,동물약국,의정부시,37.75195284,127.069726
금은모래강변공원,여행지,여주시,37.28937608,127.67195
금쪽금쪽금쪽반려동물병원,동물병원,파주시,37.729953,126.746692
금촌종합동물병원,동물병원,파주시,37.76449644,126.775795
금촌코끼리약국,동물약국,파주시,37.75784489,126.774241
금촌프라자약국,동물약국,파주시,37.76326524,126.774884
금평보금자리애견미용텔,미용,수원시,37.27576274,126.977739
금호약국,동물약국,수원시,37.26832937,126.958469
금호약국,동물약국,화성시,37.15982295,127.103762
금화약국,동물약국,광명시,37.47556358,126.867572
기린동물병원,동물병원,부천시,37.50399114,126.772836
기린약국,동물약국,안산시,37.29662701,126.862823
기린약국,동물약국,수원시,37.24141539,127.049908
기린약국,동물약국,이천시,37.28838823,127.451995
기린약국,동물약국,안성시,37.0076302,127.267895
기분좋은약국,동물약국,의정부시,37.72837628,127.03908
기쁨약국,동물약국,김포시,37.63896985,126.674314
기쁨약국,동물약국,고양시,37.66875723,126.763375
기쁨약국,동물약국,오산시,37.15786104,127.066878
기산약국,동물약국,화성시,37.08166461,126.815734
기안펫,미용,화성시,37.22504952,126.973272
기운찬판도라약국,동물약국,광명시,37.47992005,126.854329
기흥나무동물병원,동물병원,용인시,37.27723872,127.116238
기흥동물병원,동물병원,용인시,37.29336665,127.121471
기흥레스피아호수공원,여행지,용인시,37.25211139,127.096458
기흥로움동물병원,동물병원,용인시,37.27482184,127.115337
길약국,동물약국,수원시,37.28595662,127.029789
길온누리약국,동물약국,성남시,37.35049749,127.109521
길주로카페 애견,카페,부천시,37.50626767,126.755361
김 S 동물병원,동물병원,고양시,37.66674959,126.773664
김기혁 동물병원 평택동점,동물병원,평택시,36.99437514,127.084499
김대일동물병원,동물병원,평택시,37.07934206,127.062731
김동물병원,동물병원,양주시,37.82896068,126.979631
김동물병원,동물병원,안산시,37.32090441,126.84399
김민성 동물병원,동물병원,광명시,37.4703881,126.869191
김성록동물병원,동물병원,수원시,37.29862542,126.972174
김세영 Poultry Clinic,동물병원,이천시,37.3090351,127.402278
김약국,동물약국,남양주시,37.65243947,127.306289
김약국,동물약국,부천시,37.47731991,126.793187
김온누리약국,동물약국,군포시,37.35850783,126.930982
김인천동물병원,동물병원,안양시,37.36496582,126.959261
김재원 동물병원,동물병원,용인시,37.21314969,127.322682
김정태동물병원,동물병원,안산시,37.29718449,126.866377
김중업건축박물관,박물관,안양시,37.41838562,126.918315
